dob,name,subj_id,hundred_m,long_jump,shot_put,high_jump,four_hundred_m,hurdles,discus,pole_vault,javelin,fifteen_hundred_m,age,points,date,athlete_id
1996-09-12,Aaron BOOTH,2,11.32,6.49,12.61,1.88,52.37,17.01,39.1,4.1,57.36,297,19.550992470910334,6721,2016-04-01,1
1994-03-31,Josh COGDILL,1042,11.41,6.7,11.73,1.96,52.31,15.14,38.92,3.7,51.59,307,19.107460643394933,6721,2013-05-09,429
1996-10-05,Vladimir IGNASHEV,2243,11.81,7.04,13.22,1.82,51.77,16.32,36,3.9,49,276,22.61738535249829,6721,2019-05-19,951
2000-02-15,Rin HARAGUCHI,1783,11.16,6.94,9.45,1.87,49.7,14.95,31.63,3.9,39.48,269,20.48186173853525,6721,2020-08-09,758
1989-04-20,Talor FULFER,2057,11.8,6.52,12.29,1.88,53.67,16.33,40.25,4.2,61.07,299,21.982203969883642,6720,2011-04-14,876
1997-05-21,Shogo OKAYAMA,1934,11.64,6.73,11.22,1.75,50.92,15.62,30.99,4.2,58.08,278,21.99041752224504,6720,2019-05-18,823
1995-06-14,Cody WALTON,430,11.52,6.41,11.58,1.8,51.35,16.07,42.94,4.2,54.08,299,19.838466803559207,6720,2015-04-16,169
1990-06-22,Filip NIEGOWSKI,658,11.52,6.48,12.48,1.71,51.76,15.65,35.94,4.4,49.57,279,20.930869267624914,6720,2011-05-28,261
1993-11-29,Daniel GOLUBOVIC,475,11.69,6.13,10.39,1.96,53.55,16.21,39.61,4.8,48.74,281,20.380561259411362,6720,2014-04-17,186
1990-12-08,Ethan WILKINS,634,11.26,7.09,11.53,1.93,50.88,14.51,27.85,3.8,45.95,298,22.302532511978097,6720,2013-03-28,245
1995-02-20,Felipe DE JESUS RUIZ,649,11.55,6.58,12.35,1.85,51.89,16.2,39.24,4.5,51.83,310,26.308008213552363,6719,2021-06-12,252
1990-07-29,Tuure HOLLO,2183,11.79,6.36,12.13,1.91,53.08,15.92,41.42,4.47,47.05,290,22.863791923340177,6719,2013-06-09,930
1983-08-07,Haifeng QI,747,11.49,6.69,12.03,1.88,53.04,15.86,44.11,4.5,46.32,320,34.08624229979466,6719,2017-09-07,303
1985-09-16,Renato Atila SOUZA DA CAMARA,1757,11.89,6.74,13.19,2.01,53.59,15.61,36.99,4.2,44.15,296,28.744695414099933,6719,2014-06-15,748
1995-12-06,Kevin FANKL,1144,11.45,6.68,12.12,1.84,52,15.72,38.7,4.03,56.12,309,22.759753593429156,6718,2018-09-09,476
1994-09-30,Felix SCHMID-SCHUTTI,652,11.14,6.55,11.91,1.8,52.39,15.33,34.34,4.2,50.94,291,20.971937029431896,6718,2015-09-20,255
1979-01-20,Nicolas MOULAY,1552,11.5,6.84,11.52,1.98,51.78,16.21,38.39,4.3,46.72,308,31.433264887063654,6718,2010-06-27,655
1990-03-29,Pedro Franco DE ALMEIDA DE LIMA,1664,11.54,6.91,10.94,1.8,51.54,15.57,39.74,4.2,43.84,283,25.130732375085557,6718,2015-05-16,709
1989-03-07,Thomas MAIRRE,2101,11.33,6.63,10.39,1.98,50.3,15.47,35.74,4,41.65,284,21.305954825462013,6718,2010-06-27,892
1982-09-22,Alexandre ANTY,106,11.71,6.5,11.7,1.84,52.65,15.62,36.22,4.5,42.41,267,27.794661190965094,6717,2010-07-09,41
1988-03-09,Vitaliy PINKEVICH,2237,11.82,6.73,12.27,1.83,52.3,15.71,38.65,4.9,37.13,291,25.377138945927445,6717,2013-07-25,947
1989-08-30,Eliomar TAVARES INACIO,609,11.59,6.29,12.02,1.91,50.98,16.09,34.4,4.1,55.42,286,23.66050650239562,6716,2013-04-28,231
1998-08-08,Clement FOUCAT,425,11.67,6.32,11.29,1.86,51.61,17.03,42.25,4.9,43.79,284,22.119096509240247,6716,2020-09-20,164
1996-01-20,Guoyuan QIN,742,11.47,6.68,11.12,1.95,51.44,15.3,32.76,4.4,46.75,301,22.223134839151268,6715,2018-04-11,300
1989-08-30,Eliomar TAVARES INACIO,609,11.22,6.44,11.46,1.89,50.18,16.01,37.37,4.1,45.78,295,22.10814510609172,6715,2011-10-09,231
1993-08-20,Louis Fabrice RAJAH,1261,11.97,6.29,12.52,1.92,52.69,15.07,33.89,4.2,54.18,287,21.95482546201232,6714,2015-08-04,528
1996-10-05,Vladimir IGNASHEV,2243,11.58,7.02,12.71,1.8,51.94,15.67,34,4,44.78,274,21.749486652977414,6714,2018-07-06,951
2000-10-27,Simone RONZONI,1963,11.47,6.89,10.44,1.84,50.84,15.6,30.4,4.2,44.15,262,21.661875427789184,6714,2022-06-26,837
1992-10-24,Pau TONNESEN,1645,11.72,6.69,11.02,2.11,54.23,15.57,38.7,4.7,39.66,309,19.55920602327173,6714,2012-05-16,700
1998-09-22,Konstantinos LOGDANIDIS,1176,11.3,6.7,12.52,1.89,53.38,15.77,37.17,4.1,54.36,310,19.619438740588638,6713,2018-05-06,489
1990-02-01,Flavien ANTILLE,661,11.53,6.93,12.12,1.91,53.6,15.71,30.94,4.45,53.78,304,23.33196440793977,6713,2013-06-02,263
1996-07-16,Andrew GHIZZONE,158,11.52,6.75,10.73,1.79,50.42,15.4,35.53,4.6,45.71,297,23.025325119780973,6713,2019-07-26,58
1993-01-17,Daniel ARANCON,468,11.42,6.7,11.42,1.9,50.64,15.86,31.57,4.15,42.96,270,22.537987679671456,6713,2015-08-02,184
1998-10-29,Simon ZANDARCO,1959,11.07,6.61,10.34,1.95,49.96,15.78,30.64,4.2,46.59,290,22.65845311430527,6712,2021-06-26,834
1990-04-03,Esteban SALGADO,629,11.08,6.82,12.77,1.86,50.52,15.44,35.39,3.9,40.45,298,24.238193018480494,6712,2014-06-29,242
1996-12-26,Stefan JUNGMICHEL,1982,11.45,7,12.03,1.9,51.09,15.66,35.81,4.4,46.44,324,25.357973990417523,6711,2022-05-06,845
1996-10-30,Xiaodong LI,2289,11.6,7.19,11.28,1.86,52.9,15.28,34.43,4.3,45.84,294,19.477070499657767,6711,2016-04-22,967
1992-11-19,Igor LEGARDA,813,11.46,6.8,10.48,2.04,50.58,14.7,31.05,4.1,34.61,283,20.687200547570157,6711,2013-07-28,337
1993-04-16,Yuri DA SILVA VENTURA,2344,11.07,6.62,12.67,1.89,50.24,15.56,39.38,4.1,33.63,301,20.145106091718002,6711,2013-06-08,993
1991-02-04,Otto YLÖSTALO,1615,11.63,6.37,12.3,1.78,53.06,15.7,36.54,4.5,51.78,282,27.460643394934976,6710,2018-07-22,684
1992-04-28,Charlie ROE,369,11.29,6.98,11.25,1.92,49.89,16.07,28.95,3.62,49.04,271,29.336071184120467,6710,2021-08-29,142
1989-02-19,Yagui LI,2295,11.33,6.99,11.54,1.92,51.16,15.01,35.76,3.8,48.43,313,24.27378507871321,6710,2013-05-30,972
1993-12-30,Dragan PEŠIĆ,582,11.79,6.3,12.84,1.84,51.59,15.39,39.68,4.1,46.66,283,27.49075975359343,6710,2021-06-27,222
1994-06-21,Shane ASTON,1926,11.25,6.83,12.18,1.96,52.45,15.41,37.48,4.05,44.8,313,22.053388090349078,6710,2016-07-10,819
1995-02-12,Xin YU,2291,11.24,7.1,12.4,1.97,51.09,15.1,28.57,3.8,51.48,321,22.56810403832991,6709,2017-09-07,969
1993-06-28,Julian GRÄDEL,1072,11.22,6.21,11.62,1.77,50.15,15.47,32.74,4,51.24,271,24.164271047227928,6709,2017-08-27,444
1994-03-15,Shuo LI,1944,11.74,6.81,11.26,1.86,53.84,15.25,38.31,4.4,46.9,288,22.26420260095825,6709,2016-06-19,828
1993-11-17,Eetu KANGAS,600,11.37,6.39,14.71,1.82,52.54,15.74,33.05,3.62,66.04,309,23.564681724845997,6708,2017-06-11,229
1997-05-21,Shogo OKAYAMA,1934,11.61,6.73,10.67,1.8,51.44,15.2,23.69,4.4,56.74,270,21.300479123887747,6708,2018-09-08,823
1993-04-09,Ji-won KANG,955,11.65,6.88,11.29,1.82,51.8,15.36,37.92,4.2,52.06,303,26.17932922655715,6708,2019-06-14,395
1995-07-23,Derek JACOBUS,537,11.07,7.01,12.08,1.81,51.08,16.52,36.62,4.21,47.15,303,23.014373716632445,6708,2018-07-28,205
1987-01-29,Levente KÄFER,1243,11.32,6.75,12.73,1.87,51.92,14.75,35.3,3.9,46.95,308,24.309377138945926,6708,2011-05-22,520
1997-08-07,Vitaliy CHERNOV,2234,11.55,6.23,13.07,1.84,51.68,16.25,36.05,4.1,64.98,309,23.132101300479125,6707,2020-09-24,946
1990-03-09,Stefano COMBI,1989,11.09,7.19,11.83,1.86,51.75,15.45,31.14,3.9,50.38,305,21.31690622861054,6707,2011-07-03,847
1993-05-08,Renato LINHARES DOS SANTOS,1758,10.88,6.39,12.08,1.84,52.56,15.29,36.03,3.8,49.16,287,20.317590691307323,6707,2013-09-01,749
1993-04-22,Razvan George ROMAN,1747,11.67,6.87,12.42,1.95,51.5,15.35,34.11,3.95,47.43,299,25.01574264202601,6707,2018-04-28,744
1999-07-07,Antonios ANDREOGLOU,208,11.23,6.7,11.13,1.88,51.39,16.54,37.12,4.05,49.95,284,19.923340177960302,6706,2019-06-09,72
1996-10-05,Vladimir IGNASHEV,2243,11.75,6.98,13.25,1.9,52.14,15.8,32.78,4,46.4,284,21.809719370294317,6706,2018-07-28,951
1982-09-22,Alexandre ANTY,106,11.57,6.57,11.96,1.89,52.18,15.35,30.62,4.4,45.35,277,27.64681724845996,6706,2010-05-16,41
1997-05-16,Jannik OTTO,911,11.51,6.72,11.91,1.82,51.84,16.07,33.02,4.1,59.74,292,24.268309377138944,6705,2021-08-22,382
1999-11-27,Jere LISKOJÄRVI,936,11.68,6.66,11.02,1.78,52.89,15.21,38.13,4.55,55.62,307,19.685147159479808,6705,2019-08-04,390
1994-06-21,Shane ASTON,1926,11.48,6.62,11.83,1.87,52.13,15.53,40.78,4,53.99,312,26.978781656399725,6704,2021-06-13,819
1996-01-20,Guoyuan QIN,742,11.33,6.44,11.95,1.92,49.75,15.73,33.25,4,47.08,290,20.334017796030118,6704,2016-05-21,300
1994-06-13,Igor RYABCHUK,814,11.6,6.98,10.91,1.96,52.46,16.16,34.75,4.2,45,278,28.139630390143736,6704,2022-08-03,338
1992-04-01,Martin ROE,1367,11.51,6.81,13.3,1.86,51.42,17.97,34.71,4,62.43,294,19.252566735112936,6703,2011-07-03,574
1997-02-22,Takahide NAKATOMI,2043,11.47,6.47,11.52,1.85,51.16,15.63,31.62,4.2,50.41,276,21.251197809719372,6703,2018-05-25,871
1996-05-17,Florian DAIREAUX,667,11.54,6.48,12.27,1.86,52.18,15.24,36.94,4.4,49.4,308,24.268309377138944,6703,2020-08-23,265
1996-10-22,Teddy FRID,2079,11.31,6.8,11.65,1.93,50.28,15.05,26.8,4,42.33,280,20.591375770020534,6703,2017-05-26,883
1992-12-21,Sander MAES,1882,11.39,6.69,14.05,1.99,53.13,15.02,41.16,4.3,38.86,346,27.652292950034223,6703,2020-08-16,802
2000-10-04,Georgios KANARIS,712,11.55,6.5,15.07,1.94,53.15,16.91,35.41,4.1,51.6,296,18.55167693360712,6702,2019-04-24,286
1993-04-20,Severin CHUM,1923,11.08,6.72,12.2,1.78,52.64,16.65,40.81,4.4,50.72,308,22.168377823408623,6702,2015-06-21,818
1999-03-31,Junyi CHEN,1084,11.25,7.03,10.29,2.07,49.59,16.48,32.44,3.5,41.76,272,19.030800821355236,6702,2018-04-11,448
1989-01-31,Petri LEMMETYINEN,1675,11.45,6.4,13.14,1.77,53.78,14.99,41.91,4,50.11,297,24.314852840520192,6701,2013-05-26,714
1998-06-15,Wei Ming CHANG,2261,11.29,6.92,11.95,1.75,50.96,15.06,32.74,4.1,49.06,298,19.874058863791923,6701,2018-04-30,956
1990-03-29,Pedro Franco DE ALMEIDA DE LIMA,1664,11.65,6.77,10.98,1.9,50.65,16.01,34.77,4.3,44.8,289,20.974674880219027,6701,2011-03-20,709
1996-05-17,Florian DAIREAUX,667,11.39,6.69,12.29,1.83,52.72,15.07,35.92,4.4,44.72,302,25.09240246406571,6701,2021-06-20,265
1996-05-19,Ryan ENERSON,1842,11.67,6.33,12.94,1.99,51.91,14.92,36.34,4.2,40.24,298,20.90075290896646,6701,2017-04-13,787
1998-05-02,Luiz Henrique DANTAS SANTOS,1287,11.23,7.25,11.72,1.95,49.25,15.45,34.65,3.4,34.6,285,20.517453798767967,6701,2018-11-07,538
1991-08-01,Matías DALLASERRA,1422,11.4,6.5,12.84,1.85,51.47,16.12,35.81,3.9,43.52,265,21.14715947980835,6700,2012-09-23,596
1996-12-24,Jin CAO,958,11.68,6.89,11.34,1.95,52,14.8,35.23,4,42.02,290,19.405886379192335,6700,2016-05-21,397
2000-03-21,Matyáš FRANĚK,1421,11.24,6.93,10.15,1.89,49.22,15.61,36.58,3.9,36.16,277,21.21013004791239,6700,2021-06-06,595
1990-10-11,Chuan HE,414,11.51,6.77,12.34,1.85,53.34,15.78,38.95,4.2,57.91,320,26.90759753593429,6699,2017-09-07,161
1997-06-01,Asani HYLTON,236,11.02,7.08,10.52,1.95,50.01,15.01,28.91,3.3,49.58,290,20.824093086926762,6699,2018-03-29,88
1993-01-03,Roberto PAOLUZZI,1797,11.47,6.96,11.14,1.89,53.13,15.66,34.6,4.1,45.73,276,26.559890485968516,6699,2019-07-27,764
1996-04-11,Sergio JORNET,1915,11,6.8,11.86,1.82,51.11,15.16,34.88,3.8,44.24,291,21.22381930184805,6699,2017-07-02,815
1994-03-15,Shuo LI,1944,11.87,6.66,10.58,1.95,52.44,15.22,40.43,4.5,42.76,299,21.286789869952088,6699,2015-06-28,828
1998-08-01,Masato KOTSUBO,1375,10.82,6.94,10.95,1.8,48.97,15.83,26.71,4.4,41.27,289,22.86652977412731,6699,2021-06-13,579
1992-11-19,Igor LEGARDA,813,11.39,6.99,10.47,1.98,50.49,14.72,34.18,4.3,32.69,301,20.61054072553046,6699,2013-06-30,337
1988-04-04,Yaroslav NOVITSKIY,2306,12.23,6.75,13.46,1.83,54.31,16.24,39,4.6,57.22,306,25.423682409308693,6698,2013-09-06,976
1993-09-20,Timofey ZHITKOV,2119,11.44,6.84,12.23,1.87,52.26,16.37,34.81,4.3,46.03,284,28.867898699520875,6698,2022-08-03,901
1988-01-09,Javier PÉREZ,925,11.55,7.07,12.22,1.9,53.63,15.65,33.71,4.5,45.24,302,23.345653661875428,6698,2011-05-15,387
1990-01-11,Justin HICKEY,1089,11.35,6.55,12.21,1.84,50.67,16.56,34.4,4.15,44.69,269,23.186858316221766,6698,2013-03-20,450
1998-08-01,Masato KOTSUBO,1375,11.15,7.09,10.39,1.75,50.04,16.11,29.33,4.3,52.93,289,21.11978097193703,6697,2019-09-14,579
1987-04-23,Chris CROSSLEY,383,11.3,6.69,12.16,1.91,52.05,16.33,38.69,4.3,49.16,313,25.182751540041068,6697,2012-06-28,149
2000-02-15,Rin HARAGUCHI,1783,11.18,6.52,9.95,1.89,50.44,14.95,32.2,4.1,47.7,288,22.16563997262149,6697,2022-04-16,758
1994-01-16,Nikola ANDJELIĆ,1567,11.39,6.43,11.19,1.78,51.87,14.85,33.52,4.3,47.63,279,23.356605065023956,6697,2017-05-26,662
1988-01-06,Ivan MARGES,842,11.57,6.47,12.17,2,51.75,16.75,34.89,4.1,45.91,272,23.42505133470226,6697,2011-06-10,355
1998-10-26,Pablo ROMERO,1625,11.28,6.71,10.21,1.82,49.92,15.22,29.4,4.6,38.69,276,19.756331279945243,6697,2018-07-29,686
2000-07-13,Yasuto HOKARI,2308,11.19,6.83,11.06,1.75,50.5,15.69,30.15,3.8,58.2,281,21.300479123887747,6696,2021-10-31,977
1997-06-29,Takumi BEKKU,2053,11.68,6.97,10.79,1.88,50.68,15.77,35.1,4,53.8,297,24.145106091718002,6696,2021-08-21,874
1989-01-31,Petri LEMMETYINEN,1675,11.59,6.81,12.86,1.68,58.19,15.08,40.73,4.6,51.42,291,22.455852156057496,6696,2011-07-17,714
1995-07-17,Trystan DE WEERDT,2173,11.16,6.56,10.94,1.96,50.63,15.58,32.84,4.15,42.22,288,22.937713894592743,6696,2018-06-24,927
1998-10-21,Pablo DIAZ,1619,11.08,6.9,9.67,1.74,50.08,15.12,30.15,4.45,41.65,277,20.57494866529774,6696,2019-05-19,685
1990-01-30,Michael BUCHER,1446,11.41,7,11.02,1.8,50.79,15.53,33.8,4.2,39.78,274,22.647501711156742,6696,2012-09-23,608
1988-08-31,Cam CROWLEY,346,11.23,6.63,13.97,1.89,52.41,16.31,38.52,3.6,52.64,301,25.590691307323752,6695,2014-04-04,136
1993-06-28,Julian GRÄDEL,1072,11.57,6.67,11.74,1.74,51.48,15.64,37.74,4.11,47.65,275,25.965776865160848,6695,2019-06-16,444
1986-01-10,Christian LAUGESEN,401,11.34,6.63,11.95,1.88,49.64,15.03,31.49,3.5,44.55,273,28.618754277891856,6695,2014-08-24,155
1994-03-15,Shuo LI,1944,11.96,6.79,11.29,1.88,53.07,15.71,40,4.7,44.18,296,26.203969883641342,6695,2020-05-28,828
1995-10-16,Ísak Óli TRAUSTASON,2369,11.18,6.83,11.75,1.77,50.37,15.17,33.98,4,41.5,283,23.72347707049966,6695,2019-07-07,1005
1989-01-31,Petri LEMMETYINEN,1675,11.63,6.7,13.15,1.8,52.62,15.2,33.64,4.4,48.14,298,22.417522245037645,6694,2011-07-03,714
1988-01-14,Reid GUSTAVSON,1750,11.54,6.71,13.05,1.84,51.34,16.6,34.7,3.85,53.42,280,24.366872005475702,6693,2012-05-27,745
1997-10-22,Toshiki KUYA,2154,11.79,7.08,10.63,1.96,51.7,15.53,31.39,4.4,53.32,312,21.894592744695416,6693,2019-09-14,917
2000-07-13,Yasuto HOKARI,2308,11.08,6.83,10.4,1.7,49.94,15.59,32.06,4,51.58,278,22.16016427104723,6693,2022-09-10,977
1990-03-29,Tong CHEN,2148,11.31,6.88,10.38,1.94,50.17,15.15,34.09,4,51.39,320,27.444216290212182,6693,2017-09-07,914
1991-08-05,Christian NIELSEN,404,11.45,6.83,12.68,1.8,50.86,15.33,30.33,4,50.66,291,26.05612594113621,6693,2017-08-25,157
1991-05-03,Michal ŠTEFEK,1463,11.22,6.49,12.46,1.89,52.37,16.32,37.32,3.9,56.22,300,22.064339493497606,6692,2013-05-26,614
1993-05-06,Tomohiko MURANAKA,2142,11.52,6.69,11.94,1.85,52.52,15.39,37.16,4,54.51,302,27.45242984257358,6692,2020-10-18,910
1998-07-08,Yaroslav BOHDAN,2304,12.16,6.58,14.96,1.97,53.43,16.26,36.57,4.5,51.71,318,22.146475017111566,6692,2020-08-30,975
1990-09-09,Robin COOPS,1800,11.24,6.66,11.34,1.86,51.23,15.56,35.1,3.8,48.41,281,24.889801505817932,6692,2015-07-31,766
1996-09-02,Harry MASLEN,762,11.64,6.63,10.63,1.81,50.45,15.83,38.08,4.2,46.96,278,19.731690622861056,6692,2016-05-27,313
1990-12-05,Stephen SOUSA,2005,11.36,6.68,12.64,1.72,51.64,15.66,35.36,4.35,53.38,306,23.523613963039015,6690,2014-06-14,855
1990-06-22,Filip NIEGOWSKI,658,11.94,6.17,12.96,1.83,51.91,16.26,37.9,4.5,52.69,286,24.958247775496236,6690,2015-06-07,261
1999-01-26,Rento TANAKA,1762,11.08,6.95,10.76,1.93,52.15,15.77,30.49,3.6,51.72,276,19.326488706365502,6690,2018-05-25,751
1994-10-03,Alex VERGINER,100,11.46,6.61,11.55,1.92,51.82,15.87,35.71,4.05,50.02,290,23.567419575633128,6690,2018-04-28,39
1993-03-24,Shanhu XIONG,1927,11.37,6.32,12.21,1.71,50.48,15.16,34.78,4.8,45.73,306,22.261464750171115,6690,2015-06-28,820
1989-07-27,Joshua WEIRICH,1052,11.48,6.72,10.42,1.95,51.19,15.96,37.04,4.4,43.84,295,21.73579739904175,6690,2011-04-22,433
1991-11-21,Tibor GALAMBOS,2110,11.69,6.83,11.4,1.99,53.19,15.84,31.72,4.3,52.69,295,21.817932922655714,6689,2013-09-15,896
1995-02-19,Nycolas Yglesias NASCIMENTO,1594,12.07,6.99,13.37,1.86,53.94,16.56,43.14,4.35,43.44,289,22.190280629705683,6689,2017-04-29,674
1989-01-05,Michael HOLDEN,1450,11.44,6.9,12.23,1.89,52.38,15.07,33.16,4.45,46.26,319,21.587953456536617,6688,2010-08-08,610
1976-08-08,Óscar GONZÁLEZ,2370,12.02,6.81,12.99,1.88,52.86,15.66,38.03,3.9,44.92,273,35.800136892539356,6688,2012-05-27,1006
1991-02-20,Nils MERTEN,1582,11.27,6.31,12.34,1.91,51.25,14.7,41.47,4.2,39.59,323,20.517453798767967,6686,2011-08-28,667
1989-11-07,Lars Niklas HEINKE,1218,11.89,6.76,11.95,1.88,52.61,16.54,38.96,4.5,51.57,298,26.537987679671456,6685,2016-05-22,508
1993-05-08,Renato LINHARES DOS SANTOS,1758,11.04,6.7,11.78,1.8,50.03,15.46,39.52,3.4,46.56,291,20.451745379876797,6685,2013-10-20,749
1996-08-02,Jong-hyun LEE,1009,11.18,6.96,10.59,1.88,52.81,15.3,30.05,4.3,46.16,286,22.203969883641342,6685,2018-10-16,417
1991-06-17,Tyler GROB,2189,11.16,5.94,12.5,1.79,51.31,15.59,38.33,4.5,41.09,285,19.942505133470227,6685,2011-05-27,932
1979-08-27,Norbert KOVÁCS,1590,11.61,6.76,13.45,1.89,52.9,15.88,37.25,4.1,52.69,313,33.74674880219028,6684,2013-05-26,671
1988-09-06,Rasmus CARLSSON,1739,11.59,6.55,13.9,1.88,52.07,17.28,37.66,5,52.63,340,27.707049965776864,6684,2016-05-22,740
1993-04-20,Severin CHUM,1923,11.3,6.52,12.68,1.82,51.4,16.17,38.78,4.1,51.17,303,20.347707049965777,6684,2013-08-25,818
1987-12-14,Imanol CARDONA,823,11.34,6.56,12.8,1.89,50.08,16.18,35.85,3.8,46.33,288,24.39425051334702,6684,2012-05-06,342
1997-05-16,Jannik OTTO,911,11.48,6.63,11.38,1.85,52.45,16.42,33.81,4.3,60.71,296,25.169062286105408,6683,2022-07-17,382
1991-01-29,Vasil IVANITSKIY,2210,11.43,6.24,11.88,1.86,53.35,15.42,41.21,4.5,45.38,299,30.299794661190965,6683,2021-05-18,940
1998-05-30,Mikołaj JAKÓBCZAK,1492,11.42,6.84,14.15,1.84,52.06,15.2,37.85,3.9,44.4,315,22.349075975359344,6683,2020-10-04,629
1991-06-17,Tyler GROB,2189,11.43,6.12,12.1,1.86,49.62,16.1,32.88,4.6,40.07,276,19.88227241615332,6683,2011-05-05,932
1991-04-30,Ethan TURPEN,633,11.5,6.26,12.4,1.86,51.47,15.6,32.36,4.19,54.3,286,20.03832991101985,6682,2011-05-14,244
1990-03-09,Stefano COMBI,1989,11.25,6.97,11.9,1.7,50.37,15.51,30.43,4,54.08,293,20.358658453114305,6682,2010-07-18,847
1997-02-06,Yuhong JIANG,2338,11.33,6.92,11.45,1.98,51.63,16.18,34.59,3.8,50.47,297,21.27583846680356,6682,2018-05-18,990
1989-06-09,Aleksey LIYASKIN,81,11.85,6.77,13.51,1.85,53.52,15.37,37.34,4.4,48.45,310,25.998631074606433,6682,2015-06-09,32
1995-05-22,Matteo DI PRIMA,1399,11.75,6.82,12.01,1.86,53.33,15.73,41.17,4,47.8,287,23.071868583162217,6682,2018-06-17,586
1995-03-27,Pascal MAGYAR,1635,11.77,6.5,13.84,1.83,51.9,15.88,42.81,4.2,46.01,307,25.371663244353183,6682,2020-08-09,695
1992-09-08,Michał KRAWCZYK,1466,11.72,6.19,12.86,1.75,51.4,15.05,40.13,4.35,42.05,284,23.835728952772072,6682,2016-07-10,616
1986-01-04,Juho MÄKIPÄÄ,1068,11.83,6.62,13,1.93,56.26,15.88,34.63,4.35,58.53,296,24.58590006844627,6681,2010-08-06,441
1989-10-22,Bastien AUZEIL,270,11.43,6.78,11.39,1.87,54.08,15.32,37.71,4.8,48.39,326,19.753593429158112,6681,2009-07-24,107
1994-04-25,Kris HORN,1180,11.49,6.62,11.39,2.02,52.04,16.48,39.37,4.15,46.93,301,21.05681040383299,6681,2015-05-16,490
1990-04-03,Esteban SALGADO,629,11.09,6.94,13.34,1.87,51.77,15.36,34.05,3.7,37.23,286,25.623545516769337,6681,2015-11-17,242
1996-11-24,Bradley EISNOR,315,11.5,6.8,11.98,2.01,52.11,15.25,31.9,3.9,48.28,302,22.78713210130048,6680,2019-09-08,121
1996-04-11,Sergio JORNET,1915,11.21,6.8,13.38,1.89,52.16,15.47,30.2,4,45.9,296,25.32511978097194,6680,2021-08-08,815
1991-03-26,Tobias BOESE,2125,11.37,6.57,12.54,1.8,52.98,15.55,35.03,4.45,43.55,284,26.04791238877481,6680,2017-04-12,903
2001-07-14,Yosuke TANAKA,2329,11.01,6.77,10.76,1.8,50.05,15.24,24.26,4,53.83,284,20.865160848733744,6679,2022-05-26,988
1999-06-15,Lorenzo NAIDON,1259,11.47,6.45,12.04,1.9,51.52,15.39,32.67,4.2,44.96,283,19.94524298425736,6679,2019-05-26,527
1984-09-02,Dominique ELEYTH,575,11.97,6.96,14.45,1.82,54.03,16.07,44.8,4.2,42.91,304,28.97741273100616,6679,2013-08-25,220
1991-01-29,Vasil IVANITSKIY,2210,10.84,7.49,11.65,2,51.65,15.52,25.78,3.6,41.77,297,20.50924024640657,6679,2011-08-03,940
1996-03-28,Lukas REITER,1290,11.69,6.74,12,1.82,51.42,16.02,35.57,4.1,51.6,284,21.415468856947296,6678,2017-08-27,540
1993-10-15,Melchior LLANAS,1440,11.66,6.47,13.27,1.82,53.41,15.31,40.41,4.2,46.65,296,22.677618069815196,6678,2016-06-19,604
2000-02-15,Rin HARAGUCHI,1783,11.17,6.76,9.87,1.9,48.91,14.66,29.77,3.4,45.93,276,19.578370978781656,6678,2019-09-14,758
1993-04-05,Ingi Rúnar KRISTINSSON,826,11.5,6.46,13.3,1.75,53.06,16.94,43.64,4.3,51.42,292,25.218343600273784,6677,2018-06-24,345
1998-02-02,Riccardo NICOLA,1769,11.46,6.81,11.37,1.87,51.07,16.34,32.47,4,50.91,277,24.39425051334702,6677,2022-06-26,753
1987-01-29,Levente KÄFER,1243,11.25,6.84,12.06,1.81,51.35,14.88,37.68,4,46.75,318,24.635181382614647,6677,2011-09-18,520
1988-11-03,Connor WILLIAMSON,432,11.47,6.27,13.84,1.84,52.62,15.44,42.16,4.2,46.4,314,25.39630390143737,6677,2014-03-28,170
1994-12-03,Rasmus ELFGAARD,1740,11.66,6.95,12.82,1.79,52.83,15.5,40.02,4.61,58.73,370,24.706365503080082,6676,2019-08-18,741
1997-07-11,Shoma SHINOHARA,1937,11.21,6.58,10.86,1.75,48.27,15.26,28.51,3.8,51.52,276,21.16084873374401,6676,2018-09-08,825
1989-08-29,Jake WARUCH,873,11.24,6.22,12.32,1.97,49.79,16.35,32.59,3.85,44.7,275,20.670773442847366,6676,2010-05-01,370
2001-05-13,Jonathan DA SILVA,1004,11.08,6.74,11.23,1.81,49.66,14.87,32.91,3.9,42.24,292,20.42984257357974,6676,2021-10-17,414
1995-08-31,Lachlan CALVERT,1209,11.23,6.75,10.83,1.86,49.77,17.83,29.01,4.2,53.18,265,19.498973305954827,6675,2015-03-01,504
1998-05-02,Howard BELL,796,11.36,6.93,12.5,1.86,50.63,15.56,24.1,4.32,51.27,302,23.326488706365502,6675,2021-08-29,329
1988-10-31,Hamish NELSON,750,11.66,6.78,12.21,1.8,51.72,16.65,37.42,4.3,50.07,285,30.028747433264886,6675,2018-11-11,306
1988-01-14,Reid GUSTAVSON,1750,11.62,6.8,11.97,1.9,49.64,16.93,30.05,4.05,48.62,271,21.352498288843258,6675,2009-05-22,745
1999-02-07,Akifumi IBE,46,11.37,6.8,10.84,1.85,49.78,15.7,32.05,4.3,46.84,296,20.59958932238193,6675,2019-09-14,17
